Shared Services Canada - CA
AS249 - GB
National Aeronautics and Space Administration - US
Ford Motor Company - US
Deutsches Zentrum fuer Luft- und Raumfahrt e.V. - DE
Western Tele_Communications  Inc. - US,-95.677068,37.0625
Beijing All's Vision Technology co.Ltd - CN,116.2166119,40.0690629
Beijing jingwei era technology co.  LTD - CN,116.3319803,39.987152
Lenfiber S.p.A. - IT,7.864326,43.7968749
Agrofirma Aleks PP - UA
eSilicon.com - US,-121.9770099,37.4200873
Zeniva LLC - AU,-95.7120989,34.3109944
BAU NETWORKS DOO TORNJOS - RS,19.8374209,45.876363
Nexacomm  LLC - US,-73.9956887,40.7429961
DNS:NET Internet Service GmbH - DE,13.3353163,52.437183
PT. Borneo Cakrawala Media - ID,106.790935,-6.2423534
QUALITY INTERNET SERVICES PTE. LTD. - SG,103.7069303,1.3147268
IKS-COM LLP - KZ
PCL Constructors INC - CA,-95.7120989,34.3109944
MINISTERE DES POSTES ET DE L'ECONOMIE NUMERIQUE - TG,1.2099096,6.1283059
AtsTeleCom Ltd. - RU,30.3760643,59.897111
TT HELLENIC POSTBANK S.A. - GR
AERODEFENSE LIMITED - GB
Qualcomm  Inc. - US,-95.7120989,34.3109944
Nestle GLOBE Centre AOA - AU
Mueller Industries  Inc. - US,-89.7048636,35.04158
Savas OU - EE,24.8010578,59.4207564
Cyberports  Inc. - US,-106.5915195,35.103315
Medimmune  LLC - US
PTI Krak-Net Sp. z o.o. - PL,19.8647891,50.0466814
Business Platform Ltd. - RU,38.9150245,55.6314147
Silicon Valley Colocation  Inc. - US,-121.9750263,37.3619195
Mobiwork AG - DE,12.9409312,48.4228612
uServers Comunicaciones SC - MX,-95.7120989,34.3109944
Wimax Network Indonesia - ID,-95.7120989,34.3109944
D+H Limited Partnership - CA,-164.0796913,2.5266783
DNET ITRisinajumi Ltd. - LV,24.134876,56.9569664
AdPerfect Dynamic Advertising Solutions Ltd. - CA,-75.2170576,40.0328268
CNSERVERS LLC - HK
Verein zur Foerderung eines Deutschen Forschungsnetzes e.V. - DE,5.7051869,51.2286963
Ticomix  Inc. - US,-89.0601907,42.313839
TeliaNet USA - SE,-77.4245098,38.9602504
NIG SUN (PRIVATE) LIMITED - PK
Tech Futures Interactive Inc. - NL,-122.8205099,49.2337174
NETPOLY Telecom Inc. - TW
MinnNet Coummunications  Inc. - US,-105.0489686,40.3964486
BeiJing Teamsun Technology Co.Ltd. - CN,108.2426389,34.7053975
FOP Lykhouzov Evgen Mukolayovuch - UA
SPi CRM is a pioneering leader in customer relationship management offering voice  chat  email and social media services - PH
JSC Alter-I - RU,40.321933,33.24505
Viewcall America - US,-96.9052417,32.921335
Nahjol Balagheh International Research Institution - IR,51.1793203,35.7166304
Acurus Pty Ltd - AU,144.9733577,-37.837665
Brian Gifford & Associates  LLC - US
IC-NET Corporation - JP,138.8330516,37.0341486
PCextreme B.V. - DE,-80.1953182,25.7758686
Aicent Inc. - US,-121.9208503,37.3685081
Shenzhen Zhongzhuang cloud Technology Co.  Ltd - CN,113.7736788,22.5549176
HAWAII FIBER MANAGEMENT LLC - US,-159.7496977,20.4456
Cenac Towing Co. - US,-90.7139209,29.612134
DNT A.O. - MD,26.1468701,46.9578249
Beijing Yufeng Technology Co.  Ltd. - CN,116.3269093,39.9798774
EvroStandard LLC - RU,37.6473195,55.8177137
Amaranth Networks  Inc. - US,-71.0849756,42.3449303
Alcalytics Inc - CA
Commission scolaire des Patriotes - CA,-73.341119,45.5232085
Office of U.S. Foreign Disaster Assistance - US,-73.9788657,40.7603744
The Exploratorium - US,-122.399869,37.8014026
Ingram Micro SL - ES,-3.4778538,40.8271134
PSSK Sp. z o.o. - PL,18.6272276,53.034416
Internet Navigator  Inc. - US
Technologicke centrum a.s. - CZ,16.6482352,49.2120166
IST INTERNATIONAL SOFTWARE TECHNOLOGY AS - NO,10.6342273,59.9144446
Amster Rothstein & Ebanstein - US,-73.9814963,40.7507361
Shenzhen ALAR Technology Co. Ltd. - CN,113.9427154,22.6320005
Inea Internet S.A. - AR,-60.1276089,-22.6498291
Econet Telecom Lesotho (PTY) LTD - LS,27.7438246,-29.1498191
PROLUX COMSER S.A. - AR,-57.5909793,-38.012002
EXTREMEWEB LLC - US
BluSky Technologies  LLC - US,-90.7546074,35.7773573
Pejvak Ertebatat Atiyeh Roshan Company (P.J.S.) - US
ARYA PARS INTERNET GOSTAR CO. - IR,51.4261179,35.7691959
Evolution Communications  Inc. - US,-105.0200799,39.6136174
DIDAS Business Services GmbH - DE,6.9329164,51.1213996
FRESH TECHS C.A. - VE,-71.605094,10.6850051
SYDNEY SUPERDOME PTY LTD - AU,151.0599113,-33.8443
Adaptive Imaging Solutions  LTD - US
Proximus NV - BE
Zone 3 Networks LLC - US
First Data Srbija i Crna Gora d.o.o - RS,20.4779467,44.8140296
Panhandle Telecommunications Systems  INC. - US,-101.4874801,36.7033038
Init7 (Switzerland) Ltd. - CH,8.7145921,47.4950798
Progress llc - RU
Jebel Akhdar Datacenter SAOC CJSC - OM,58.4403848,23.5947328
INFINEON TECHNOLOGIES AMERICAS CORP - US
Idex Technologies - US,-87.8789494,42.0969792
TOV CHEMPIR - UA
Nomura Researth Institute  Ltd. - JP,139.5760612,35.57393
ACI Worldwide  Inc. - US,-95.7120989,34.3109944
Network O.S.  Inc. - US
T E Network  Inc. - US,-115.1367537,36.115521
Unico Computer Systems Pty Ltd - AU,144.9718951,-37.836848
Mango Teleservices Limited - BD,90.4018425,23.7804976
LTD Svyazinvest - RU
Rainier Connect - US
Sitel - US
Earnhardt Management Company  Inc. - US
MoeKuu LLC - US
Olds College - CA,-114.0959206,51.7894056
TECHSPACE INC. - US,-117.7298686,33.5827255
MKBWebhoster BV - NL,4.6614694,52.3928897
LYNXNET.CA - CA
Soyak YapI Insaat San. Ve Tic. A.S. - TR
East Central Community College - US
Fusion Networks LLC - US,-73.0596256,40.9411612
Tospay Limited - KE,36.8095251,-1.2915099
Ministry of Education Computer Center Taipei  Taiwan - TW,121.5169825,25.0424497
Mother Lode Internet  LLC - US,-120.3795612,37.9749855
LevelUP Solutions Pty Ltd - AU,-118.4047237,33.929299
AusRegistry Group - US
Region-Telecom  LTD - RU
WIZ TECHNOLOGIES (S) PTE LTD - SG,103.7562472,1.3382356
Alfa Solutions Ltd - KE,39.6563153,-4.042609
Waikato District Health Board - NZ,175.2809009,-37.8044818
AnchorFree Inc. - US
Bypass Network Services - NZ
Negenet  N.T.P.SH - RS
Webfactor SRL - RO,23.6204875,46.7666645
Kreab AB - SE,18.0684633,59.3338432
State Technical Service republican state enterprise of the Ministry of Information and Communications of the Republic of Kazakhstan operating on the basis of the economic management right - KZ
Inikup SARL - FR
NetSpot Pty Ltd - AU
Gemeente Vlissingen - NL,3.5325792,51.4589941
SAMKNOWS-LTD - GB,-0.1102081,51.511261
Epic Broadband - AU,-79.3894833,43.6704719
Global Innovative Solution Co.  LTD - TH,-87.6522774,41.8778015
Equinix Asia Pacific Pte Ltd - AU,151.0510148,-33.8371289
Mediacom Ltd. - RU
UNIVERSAL DATA PTY LTD - AU,-90.1930471,29.9593979
ChenMed LLC - US,-80.2265856,25.9279728
Barry Communications  Inc. - US,-71.8039922,42.3007148
Net Max for communication Services and General Trading Co. LTD - IQ
Southwestern Michigan College - US,-86.0806579,41.9656179
Acculynk  Inc. - US,-84.4633175,33.8777712
4 Vendeta Ltd. - BG,24.7573743,42.6523388
PAD Technologies  Inc. - US,-95.4736561,29.7383782
Auto Gassner Ainring - DE,12.951835,47.820185
Brillant Auto Kft. - HU,19.1451093,47.43445
Valor Information Technologies  S.L. - ES,-3.6972183,40.3011248
Lewis ig  Inc - US,-97.7077111,35.3851837
St Peters Lutheran College - AU,152.981073,-27.5057105
Campbell Soup Company - US
S.S.I.S. - SM,12.4736054,43.9778929
KALU DE COLOMBIA SAS - CO
iPass Incorporated - US
LJA Engineering  Inc. - US
Wifinity  LLC - US,-94.5626469,37.7127115
eSchool Solutions  Inc. - US,-81.389924,28.6034812
South Eastern Data Center  Inc. - PH,121.0307483,14.635491
CORRIENTES TELECOMUNICACIONES S.A.P.E.M. - AR,-58.845813,-27.4686641
OOO WestCall Ltd. - RU
Mahkamah Agung RI - ID,110.275977,-5.4886926
PT Difio Persada Sejahtera - ID,98.5555098,-0.3385226
GoAmerica Communications Corp - US,-90.6572111,38.7276822
Web Werks India Pvt Ltd - IN,70.6992969,23.5435522
SKYFINET - US
Avencom Telekom Hizmetleri Ltd Sti - TR,29.033626,41.0115065
21VIANET(CHINA) INC - CN
eintellego Networks Pty Ltd - AU,151.1815028,-33.8834363
PP Unimedia - UA
Haskoli Islands - IS,-21.9415154,64.1394197
Online Service Provider B.V. - US,-113.7402156,36.2078239
EnBW Energie Baden-Wuerttemberg AG - DE,4.6326439,50.6923132
Arrowhead Systems Ltd - GB,-2.1942299,52.9970894
Tradebot Systems  Inc - US,-94.5985725,39.1660585
Husky CNOOC Madura Ltd. - ID,106.8063515,-6.2234237
Niigata Communication Service - JP,139.1110299,37.9524095
Itadel A/S - DK,10.1590223,56.128192
Broadcom Group  S.A - GT,-90.5523372,14.6211314
Moises Carrascosa - ES,-2.1648579,40.5911697
DIGITAL TECHNOLOGIES CORPORATION - JP,-95.7120989,34.3109944
DISKOMINFO TANGERANG SELATAN - ID,106.6293039,-6.2471706
Teqwise Pty Ltd - AU,153.0286034,-27.4651721
Daimler Greater China Ltd. - CN,116.4795583,39.994078
UNILAN TELECOM SL - ES
THISISUNIVERSE APS - DK
Hipotekarna banka AD  Podgorica - ME,19.2534074,42.4346902
Yeung Yat Wu - DE
Impirius Infratech Pvt. Ltd. - IN,71.428579,21.6392641
ALSTOM Information Systems & Technology SAS - FR
Beatrice Community Hospital and Health Center  Inc. - US,-96.7517552,40.3161806
MYNET A.S. - TR,29.0009302,41.0850367
News Electronic Data  Inc. - US,-82.6630194,27.8860271
P.S extra for communication Network and information technology JSC - EG
XL Technologies LLC - US,-82.5357378,27.3378692
Synapse Data Solutions - CA,-95.7120989,34.3109944
4b42 UG - PK
Group Brugg AG - CH,8.1708214,47.4862324
Internet Exchange Point Association of Lesotho - LS
Confidence Power Holdings Limited - BD,90.3904505,23.7527538
TELEVISIÓN LITORAL S.A. - AR,-65.9787358,-28.3333408
Ontario Datacenter LLC - US,-117.5618327,34.059711
Rodin Connect B.V. - NL,6.5053253,53.207875
Global 2000 Communications  Inc. - US
2C UFi COMMUNICATIONS LIMITED - GH,-0.2137692,5.5573231
PORT OF OAKLAND - US,-122.2813656,37.7956584
Carnegie Hall - US,-73.9821123,40.7651258
County of Volusia - US,-81.7326561,29.0213985
NIC.MW - MW
Interlink Network SRL - AR,-60.7575859,-32.914749
IBC - CA,-95.7120989,34.3109944
ALPHABLOX CORPORATION - US
NewCore Wireless  LLC - US,-94.1620108,45.5615243
Access Master - US
Red Brick Systems - US,-95.7120989,34.3109944
Guangzhou JiXian Network Technology Co.  Ltd - CN,113.3297751,23.1442125
Safe Swiss Cloud AG - CH,7.5861613,47.5455153
MYREPUBLIC PTY LTD - AU,139.8307347,-30.9837254
Spolka Jawna - PL
Ontario Systems - US,-85.4018531,40.1910484
Informatica Spydernet ltda - BR,-50.6777717,-20.9324086
University Telecommunications Ltd. - RU
National Credit Cards  CJSC - RU,-96.7219873,43.6026842
Gufeng Shen - FR,116.3036852,39.986913
Seed CX Ltd. - US,-87.6349735,41.8822677
Amar Chaudhari - GB,-1.2565555,51.7548164
Rayaneh Gostar Farzanegan Ahwaz Company LTD. - IR
SpeedConnect  LLC - US,-83.7387839,43.3407838
Deepidc technology international co. limted - HK,114.1233143,22.3334132
Cloud 9 Ltd. - GE
LLC Tvoi Telecom - RU
Northern Net Exposure - US,-89.2541577,45.91729
INFOTEC Centro de Investigacion e Innovacion en Tecnologias de la Informacion y Comunicación - MX,-99.165481,19.2910548
LION RESOURCES  INC. - US,-73.9926221,40.7028816
College of Saint Mary - US,-96.0241244,41.2399719
Hypothekarbank Lenzburg AG - CH
NETWALK - US
BEIJING ZHONGYUNXIN SHUNYI DATA TECHNOLOGY CO. LTD - CN
Plains All American Pipeline  L.P. - US,-95.374127,29.757349
Luva Group Sh.p.k. - AL
Server Concepts - US,-97.1106426,32.6362811
LDP-EXCHANGE - ID,103.7584787,-3.6498586
Star Paging  Inc. - US
Infonet ISP  Bolivia SRL. - BO
P&S Credit Management  L.P. - US
Shanghai Xima Internet Technology Limited - KR,120.9162706,31.2231337
Tesla  Inc. - US
Zhiguli-Telecom LTD - RU
Northwest Pennsylvania Technical Institute - US
Beijing Sheng Hexuan Culture Communication Co.  Ltd - CN
Layer  Inc. - US
IBM Research GmbH - CH,8.5428829,47.3095016
Marble Information Systems Limited - GB
ASRE PARDAZESHGARAN ARMITA Co. (LTD.) - IR,-77.0239337,38.8951495
rNetworks  LLC - US
StormCloud Network (Canada) Incorprated - CA,-120.8394667,50.1392201
Voronenko Olena Kostyantunivna - UA
eNovance SASU - FR
WINNET TELECOM GROUP LIMITED - HK,114.0128142,22.3999652
Asset Management Technologies  Inc. - US,-79.6006098,43.6329846
SLL PK Jelatin - RU
Hondutel - HN
Innovative Communication Systems - US,-119.7350406,39.5138732
RLX INC - US,-79.5184323,43.796721
Mobilitie  LLC - US,-110.1318717,37.4238596
European Space Agency (ESA) - IT,12.6701649,41.8271144
Joshua Spencer LLC - US,-95.7120989,34.3109944
AFNIC (Association Francaise pour le Nommage Internet en Cooperation) - FR
The Sphere Information Services - US,-93.7714387,41.6390362
InComm - US
Prysm Technologies - US,-84.1976624,33.9661155
PGE Energia Odnawialna Spolka Akcyjna - PL,20.9811682,52.23721
Interlain Ltd. - LV,24.1366875,56.9440403
Administrative Office of the Courts - US
BEIJING DATA-express tech CO. ltd - CN,116.0959953,40.0265818
Sat-mena s.a.l. - LB,35.4126115,34.1566814
Kansan Communications Pvt. Ltd. - IN,76.7978204,30.7021049
Nuveen Investments  LLC - US
TRAVEL TECH SRL - RO,24.5936472,45.7747531
Voluntarily United Creative Agencies Limited - GB,-0.1832279,51.5173311
Muhr and Bender KG - DE,7.8989261,51.1172344
Hub International - US
PineHollow Enterprises LLC - US,-121.2006824,45.6088477
PIXINKO SPRL - BE,5.5498827,50.6792437
Call Center Poland S.A - PL,21.0008242,52.1812643
Ziggo B.V. - NL,4.3281258,52.5439684
Compu-Tek International - US,-117.5793887,34.079653
Parma Hospital - US,-81.8272305,41.3663551
Indonusa System Integrator Prima PT. - ID,106.781468,-6.1963916
ESCOM COMUNICACIONES SRL - AR
C Spire Fiber - US
PRO-ZETA a.s. - SK,17.0983639,48.1062579
Qualikom Canada Inc. - CA,-79.7314279,43.6584761
Lego System A/S - DK,9.1162986,55.7285366
HONGKONG MINGYUET TECHNOLOGY CO.  LIMITED - HK,114.1016597,22.3222241
Together Communication LTD - PS
MUSEUM OF MODERN ART - US,-73.9798103,40.7614327
Global Link Information Network - US
Sparkplug Las Vegas  Inc. - US,-115.2359343,36.1872448
POMPE JORGE OMAR (NET-9) - AR
Dingfeng Xinhui (Hongkong) Technology Limited - GB
TP NET Plus s.r.o - SK,18.7021394,47.8066845
Enstar Natural Gas Company - US
Association Cotice - FR
Optus Internet Pty Ltd - AU
Ronge Toys SL - ES
Partylite Gifts  Inc. - US
Numeric Investors LLC - US
Duane Morris - US
Yahoo IS-NET - JP
IT-Verbund Stormarn  Anstalt des oeffentlichen Rechts - DE,10.3765909,53.8071432
INSTITUTO NACIONAL DE ESTADISTICA Y GEOGRAFIA - MX
Internet 1st  Inc. - US
Blurb  Inc. - US,-122.4068792,37.7929158
BWI GmbH - DE,7.051667,50.6365584
Cherniy Alexander - UA
Sedgwick Claims Management Services  Inc. - US
Karlsruhe Institute of Technology - DE,8.4148416,49.0119199
PT Multi Adiprakarsa Manunggal - ID,106.8279419,-6.2164189
Spil Games B.V. - NL,5.1957232,52.2208346
GM Security Technologies  Inc. - PR,-66.0711043,18.3808536
Telecom Namibia - NA,12.3141495,-23.2403598
Jacob Mansfield - GB,-82.5307074,40.7323159
CTI / Netrax - US
Inova Data Solutions  Inc. - US,-121.9700734,37.3796408
MARKETING Y NUEVAS TECNOLOGIAS S.L. - ES,-1.3056183,38.1158997
Shell Information Technology International  Inc. - US
Beijing Jing Huai Longteng Technology Co.  Ltd - CN,116.3070336,39.9285366
Birmingham Internet Ltd - GB
Tomkevich Andrey Vladimirovich Individual businessman - RU
SENIOR E. A. Golaszewski - PL
Filanco Ukraine Ltd. - UA
PT. KAPANLAGI.COM NETWORKS - ID,106.830335,-6.2291221
Alicon Network - BD,90.3643733,23.7712435
PAYONE GmbH - DE,8.6288885,50.0836941
PE Filipets Igor Victorovych - UA,30.5056654,50.4153542
Polnocny Klaster ICT SP. z.o.o. - PL,20.5172146,53.7637342
SAUDI INTERNATIONAL TELECOM & ELECTRONICS CO. - SA,46.6168306,24.7599119
Portfast Ltd - GB,-2.9575144,52.8245239
FORMICA CORPORATION - US,-84.4345152,39.245991
Petroleum Place Incorporated - US
Applied Technology Solutions  Inc. - US
MICHAEL POISSONNIER-MILLARD - FR
SEP - US
vertigotechnologies pvt ltd - IN,77.3027582,28.5930561
LLC Invent Group - UA,37.8649053,47.95558
PT. Global Komunika Dewata - ID,108.7450376,-7.4378962
Firma Uslugowo-Handlowa JEE.PL Kastelik Krzysztof - PL
University of Sharjah - AE,55.4624592,25.2966495
OnyxLight Communications  Inc. - US,-81.382492,28.5345833
Entrepreneurial Technologies  Inc. - US,-93.7362853,41.6177093
HK Systems  Inc. - US
Quantum Research Corporation - US,-86.6792069,34.7294849
Elite Broadband Pvt Ltd - IN,72.6124783,23.193713
Agence De l'Informatique de l'Etat - SN,-17.4135235,14.749721
Ministry of Foreign Affairs - AR,-58.3810989,-34.5938152
Holwell Shuster & Goldberg LLP - US,-73.9772388,40.7522579
OpenLandscape Company Limited - TH,100.5649597,13.7476364
Polícia Militar do Estado de São Paulo - BR
HostUS Solutions LLC - US,-75.5501509,39.7481157
LUC-NET SRL - RO,26.2467835,44.5202756
GENUS PLC - GB,-5.9966905,52.8360683
USATV One Inc. - PH,120.3339786,16.0436997
Ometa Net Pvt. Ltd. - IN,76.7581698,30.3535774
WestNet Link  Inc - US,-118.2573871,34.0483502
OOO System Service - RU,45.4611067,47.1926235
Ahm Digital Network Pvt. Ltd. - IN,83.9897385,24.9517
NETELSERVICES LIMITED - ES,-7.750675,40.2942228
Beijing Sgather Telecom Engineering Co.Ltd. - CN,116.3642395,39.9273997
Netassist International s.r.o. - PL
OBone GmbH - DE,6.8780923,51.4850287
Jelle Luteijn - NL
AT&T Paradyne - US
WIMACON COMUNICACIONES S.L. - ES,-1.2129925,37.9573773
Marine Forces Pacific - US,-95.7120989,34.3109944
DXC Technology South Africa (Pty) Ltd - ZA,18.509889,-33.8931074
Bandwidth International (Pty) Ltd - ZA
LaserNet Com�rcio e Servi�os em Telecomunica��es - BR,-38.5098398,-3.8258435
Mediapro interactiv SRL - RO
XPCOM-SYSTEMS UG - DE,11.0445893,49.4298609
SMITHFIELD FOODS - US,-98.0467474,38.5305945
Intrasystems Inc - US,-71.0281759,42.2264326
InsideSales.com  Inc. - US
Sirius Insurance Company of America - US,-74.0122785,40.708668
National Investment Commission - IQ,44.3962046,33.3031638
Matthews International Capital Management  LLC - US,-122.3984746,37.7951431
Sukain Infoway Private Limited - IN,72.9087244,19.0412303
SynEdge Luxembourg S.A. - DE,5.5728899,49.8139483
Limited Liability Company Transneft Telecom - RU,37.5525202,55.660838
GEEKSTORAGE.COM  LLC - US,-97.4434932,35.2214371
Inter-Sputnik Ltd - RU,37.621944,55.7459428
Network Ananlysis Group - US,-77.0420348,38.9005869
Peloton Interactive Inc. - US,-73.9951604,40.7447685
Buffini & Company  Inc. - US,-117.282864,33.1169283
Spector Gadon & Rosen  P.C. - US,-75.1701336,39.9532921
Progressive Casualty Insurance Companies - US,-92.7297395,38.7598895
JESMI ONLINE PVT LTD - IN
Integrated Digital Services Ltd - GB,-3.0371085,53.3114604
ETS LLC - US,-72.6056452,41.8091144
ZMC MAR GRAPHIC DESIGN SRL-D - RO,28.7495445,45.1963712
Gateway Mortgage Group LLC - US,-90.4864548,38.7752025
Desert Sky Software - US,-112.0776559,33.5055715
IBM Philippines  an IT company  providing hardware - PH,120.247644,12.4518726
OnX Enterprise Solutions Inc. - CA,-116.0146311,52.2596598
IPTEL Sdn Bhd - MY,101.7151938,3.1598725
Telekor Company Ltd - RU
Ensono LP - US,-88.0257356,41.8266017
YHSRV.LLC - HK,-121.9584371,37.3788916
RIPE NCC ASN block - DE
CROIX ROUGE FRANCAISE - FR,-0.7655547,47.0819533
LogMeIn  Inc. - US,-95.7120989,34.3109944
iEntry Inc. - US,-84.4581211,38.012213
LIR LLC - AM,-85.537989,10.6006042
Shell Information Technology International B.V. - NL,4.3096556,52.0932014
C1CX - US
Michael Petoe - AT
CEFIB Internet - ML,-8.0381773,12.6262144
CUS - US
Casey City Council - AU,145.1826567,-38.0924413
G.I.T. TELECOM LIMITED - DE
Tele2 Sverige AB - AU,17.9548443,59.4043864
Krasnaya Zvezda LLC - RU,48.4363545,53.9248514
Octanio Sistemas Informaticos SL - ES,-4.4720365,36.6867464
Global Commerce Link  LLC - US,-95.7120989,34.3109944
China TieTong Telecommunications Corporation - CN,98.7099375,33.4454704
CONTROL NET - US,-113.7402156,36.2078239
CTC  Joint Stock Company - RU,37.5253428,55.7256959
InterWeb Technical Trading (Pty) Ltd - ZA,27.9216718,-26.188751
County of Berks - US,-76.2650926,40.4069848
CoreSite - US
Mazeweb Technologies Pvt Ltd - IN,72.8782972,19.1073968
Sapient Health Network - US
Los Nettos - US,-118.2771408,34.018079
Singapore Telecommunications Ltd - JP,103.7405688,1.3666805
Musketball Group  LLC - US,-102.3261077,31.879859
Shengtu Information & Technology (Shanghai) CO.LTD - CN,121.3417972,31.1795071
Tea Board India - IN,73.2667299,18.8685634
Lethbridge School District No. 51 - CA,-112.8218567,49.6943949
Standard Assistance srl - RO
South Australian Government Department of Employment - AU,137.0609931,-33.7030156
Wonderfulnet - CN,-121.2916626,38.6941614
Thomas Butter - DE
Payment Labs LLC - RU,-111.9413252,40.6366171
Datapoint U.S.A.  Inc. - US,-98.5706302,29.5153858
