Silicon Valley Colocation  Inc. - US,-121.9750263,37.3619195
Mobiwork AG - DE,12.9409312,48.4228612
uServers Comunicaciones SC - MX,-95.7120989,34.3109944
Wimax Network Indonesia - ID,-95.7120989,34.3109944
D+H Limited Partnership - CA,-164.0796913,2.5266783
DNET ITRisinajumi Ltd. - LV,24.134876,56.9569664
AdPerfect Dynamic Advertising Solutions Ltd. - CA,-75.2170576,40.0328268
Verein zur Foerderung eines Deutschen Forschungsnetzes e.V. - DE,5.7051869,51.2286963
Ticomix  Inc. - US,-89.0601907,42.313839
TeliaNet USA - SE,-77.4245098,38.9602504
Tech Futures Interactive Inc. - NL,-122.8205099,49.2337174
MinnNet Coummunications  Inc. - US,-105.0489686,40.3964486
BeiJing Teamsun Technology Co.Ltd. - CN,108.2426389,34.7053975
JSC Alter-I - RU,40.321933,33.24505
Viewcall America - US,-96.9052417,32.921335
Nahjol Balagheh International Research Institution - IR,51.1793203,35.7166304
Acurus Pty Ltd - AU,144.9733577,-37.837665
IC-NET Corporation - JP,138.8330516,37.0341486
PCextreme B.V. - DE,-80.1953182,25.7758686
Aicent Inc. - US,-121.9208503,37.3685081
Shenzhen Zhongzhuang cloud Technology Co.  Ltd - CN,113.7736788,22.5549176
HAWAII FIBER MANAGEMENT LLC - US,-159.7496977,20.4456
Cenac Towing Co. - US,-90.7139209,29.612134
DNT A.O. - MD,26.1468701,46.9578249
Beijing Yufeng Technology Co.  Ltd. - CN,116.3269093,39.9798774
EvroStandard LLC - RU,37.6473195,55.8177137
Amaranth Networks  Inc. - US,-71.0849756,42.3449303
Commission scolaire des Patriotes - CA,-73.341119,45.5232085
Office of U.S. Foreign Disaster Assistance - US,-73.9788657,40.7603744
The Exploratorium - US,-122.399869,37.8014026
Ingram Micro SL - ES,-3.4778538,40.8271134
PSSK Sp. z o.o. - PL,18.6272276,53.034416
Technologicke centrum a.s. - CZ,16.6482352,49.2120166
IST INTERNATIONAL SOFTWARE TECHNOLOGY AS - NO,10.6342273,59.9144446
Amster Rothstein & Ebanstein - US,-73.9814963,40.7507361
Shenzhen ALAR Technology Co. Ltd. - CN,113.9427154,22.6320005
Inea Internet S.A. - AR,-60.1276089,-22.6498291
Econet Telecom Lesotho (PTY) LTD - LS,27.7438246,-29.1498191
PROLUX COMSER S.A. - AR,-57.5909793,-38.012002
BluSky Technologies  LLC - US,-90.7546074,35.7773573
ARYA PARS INTERNET GOSTAR CO. - IR,51.4261179,35.7691959
Evolution Communications  Inc. - US,-105.0200799,39.6136174
DIDAS Business Services GmbH - DE,6.9329164,51.1213996
FRESH TECHS C.A. - VE,-71.605094,10.6850051
SYDNEY SUPERDOME PTY LTD - AU,151.0599113,-33.8443
First Data Srbija i Crna Gora d.o.o - RS,20.4779467,44.8140296
Panhandle Telecommunications Systems  INC. - US,-101.4874801,36.7033038
Init7 (Switzerland) Ltd. - CH,8.7145921,47.4950798
Jebel Akhdar Datacenter SAOC CJSC - OM,58.4403848,23.5947328
Idex Technologies - US,-87.8789494,42.0969792
Nomura Researth Institute  Ltd. - JP,139.5760612,35.57393
ACI Worldwide  Inc. - US,-95.7120989,34.3109944
T E Network  Inc. - US,-115.1367537,36.115521
Unico Computer Systems Pty Ltd - AU,144.9718951,-37.836848
Mango Teleservices Limited - BD,90.4018425,23.7804976
Olds College - CA,-114.0959206,51.7894056
TECHSPACE INC. - US,-117.7298686,33.5827255
MKBWebhoster BV - NL,4.6614694,52.3928897
Fusion Networks LLC - US,-73.0596256,40.9411612
Tospay Limited - KE,36.8095251,-1.2915099
Ministry of Education Computer Center Taipei  Taiwan - TW,121.5169825,25.0424497
Mother Lode Internet  LLC - US,-120.3795612,37.9749855
LevelUP Solutions Pty Ltd - AU,-118.4047237,33.929299
WIZ TECHNOLOGIES (S) PTE LTD - SG,103.7562472,1.3382356
Alfa Solutions Ltd - KE,39.6563153,-4.042609
Waikato District Health Board - NZ,175.2809009,-37.8044818
Webfactor SRL - RO,23.6204875,46.7666645
Kreab AB - SE,18.0684633,59.3338432
Gemeente Vlissingen - NL,3.5325792,51.4589941
SAMKNOWS-LTD - GB,-0.1102081,51.511261
Epic Broadband - AU,-79.3894833,43.6704719
Global Innovative Solution Co.  LTD - TH,-87.6522774,41.8778015
Equinix Asia Pacific Pte Ltd - AU,151.0510148,-33.8371289
UNIVERSAL DATA PTY LTD - AU,-90.1930471,29.9593979
ChenMed LLC - US,-80.2265856,25.9279728
Barry Communications  Inc. - US,-71.8039922,42.3007148
Southwestern Michigan College - US,-86.0806579,41.9656179
Acculynk  Inc. - US,-84.4633175,33.8777712
4 Vendeta Ltd. - BG,24.7573743,42.6523388
PAD Technologies  Inc. - US,-95.4736561,29.7383782
Auto Gassner Ainring - DE,12.951835,47.820185
Brillant Auto Kft. - HU,19.1451093,47.43445
Valor Information Technologies  S.L. - ES,-3.6972183,40.3011248
Lewis ig  Inc - US,-97.7077111,35.3851837
St Peters Lutheran College - AU,152.981073,-27.5057105
S.S.I.S. - SM,12.4736054,43.9778929
Wifinity  LLC - US,-94.5626469,37.7127115
eSchool Solutions  Inc. - US,-81.389924,28.6034812
South Eastern Data Center  Inc. - PH,121.0307483,14.635491
CORRIENTES TELECOMUNICACIONES S.A.P.E.M. - AR,-58.845813,-27.4686641
Mahkamah Agung RI - ID,110.275977,-5.4886926
PT Difio Persada Sejahtera - ID,98.5555098,-0.3385226
GoAmerica Communications Corp - US,-90.6572111,38.7276822
Web Werks India Pvt Ltd - IN,70.6992969,23.5435522
Avencom Telekom Hizmetleri Ltd Sti - TR,29.033626,41.0115065
eintellego Networks Pty Ltd - AU,151.1815028,-33.8834363
Haskoli Islands - IS,-21.9415154,64.1394197
Online Service Provider B.V. - US,-113.7402156,36.2078239
EnBW Energie Baden-Wuerttemberg AG - DE,4.6326439,50.6923132
Arrowhead Systems Ltd - GB,-2.1942299,52.9970894
Tradebot Systems  Inc - US,-94.5985725,39.1660585
Husky CNOOC Madura Ltd. - ID,106.8063515,-6.2234237
Niigata Communication Service - JP,139.1110299,37.9524095
Itadel A/S - DK,10.1590223,56.128192
Broadcom Group  S.A - GT,-90.5523372,14.6211314
Moises Carrascosa - ES,-2.1648579,40.5911697
DIGITAL TECHNOLOGIES CORPORATION - JP,-95.7120989,34.3109944
DISKOMINFO TANGERANG SELATAN - ID,106.6293039,-6.2471706
Teqwise Pty Ltd - AU,153.0286034,-27.4651721
Daimler Greater China Ltd. - CN,116.4795583,39.994078
Hipotekarna banka AD  Podgorica - ME,19.2534074,42.4346902
Impirius Infratech Pvt. Ltd. - IN,71.428579,21.6392641
Beatrice Community Hospital and Health Center  Inc. - US,-96.7517552,40.3161806
MYNET A.S. - TR,29.0009302,41.0850367
News Electronic Data  Inc. - US,-82.6630194,27.8860271
XL Technologies LLC - US,-82.5357378,27.3378692
Synapse Data Solutions - CA,-95.7120989,34.3109944
Group Brugg AG - CH,8.1708214,47.4862324
Confidence Power Holdings Limited - BD,90.3904505,23.7527538
TELEVISIÓN LITORAL S.A. - AR,-65.9787358,-28.3333408
Ontario Datacenter LLC - US,-117.5618327,34.059711
Rodin Connect B.V. - NL,6.5053253,53.207875
2C UFi COMMUNICATIONS LIMITED - GH,-0.2137692,5.5573231
PORT OF OAKLAND - US,-122.2813656,37.7956584
Carnegie Hall - US,-73.9821123,40.7651258
County of Volusia - US,-81.7326561,29.0213985
Interlink Network SRL - AR,-60.7575859,-32.914749
IBC - CA,-95.7120989,34.3109944
NewCore Wireless  LLC - US,-94.1620108,45.5615243
Red Brick Systems - US,-95.7120989,34.3109944
Guangzhou JiXian Network Technology Co.  Ltd - CN,113.3297751,23.1442125
Safe Swiss Cloud AG - CH,7.5861613,47.5455153
MYREPUBLIC PTY LTD - AU,139.8307347,-30.9837254
Ontario Systems - US,-85.4018531,40.1910484
Informatica Spydernet ltda - BR,-50.6777717,-20.9324086
National Credit Cards  CJSC - RU,-96.7219873,43.6026842
Gufeng Shen - FR,116.3036852,39.986913
Seed CX Ltd. - US,-87.6349735,41.8822677
Amar Chaudhari - GB,-1.2565555,51.7548164
SpeedConnect  LLC - US,-83.7387839,43.3407838
Deepidc technology international co. limted - HK,114.1233143,22.3334132
Northern Net Exposure - US,-89.2541577,45.91729
INFOTEC Centro de Investigacion e Innovacion en Tecnologias de la Informacion y Comunicación - MX,-99.165481,19.2910548
LION RESOURCES  INC. - US,-73.9926221,40.7028816
College of Saint Mary - US,-96.0241244,41.2399719
Plains All American Pipeline  L.P. - US,-95.374127,29.757349
Server Concepts - US,-97.1106426,32.6362811
LDP-EXCHANGE - ID,103.7584787,-3.6498586
Shanghai Xima Internet Technology Limited - KR,120.9162706,31.2231337
IBM Research GmbH - CH,8.5428829,47.3095016
ASRE PARDAZESHGARAN ARMITA Co. (LTD.) - IR,-77.0239337,38.8951495
StormCloud Network (Canada) Incorprated - CA,-120.8394667,50.1392201
WINNET TELECOM GROUP LIMITED - HK,114.0128142,22.3999652
Asset Management Technologies  Inc. - US,-79.6006098,43.6329846
Innovative Communication Systems - US,-119.7350406,39.5138732
RLX INC - US,-79.5184323,43.796721
Mobilitie  LLC - US,-110.1318717,37.4238596
European Space Agency (ESA) - IT,12.6701649,41.8271144
Joshua Spencer LLC - US,-95.7120989,34.3109944
The Sphere Information Services - US,-93.7714387,41.6390362
Prysm Technologies - US,-84.1976624,33.9661155
PGE Energia Odnawialna Spolka Akcyjna - PL,20.9811682,52.23721
Interlain Ltd. - LV,24.1366875,56.9440403
BEIJING DATA-express tech CO. ltd - CN,116.0959953,40.0265818
Sat-mena s.a.l. - LB,35.4126115,34.1566814
Kansan Communications Pvt. Ltd. - IN,76.7978204,30.7021049
TRAVEL TECH SRL - RO,24.5936472,45.7747531
Voluntarily United Creative Agencies Limited - GB,-0.1832279,51.5173311
Muhr and Bender KG - DE,7.8989261,51.1172344
PineHollow Enterprises LLC - US,-121.2006824,45.6088477
PIXINKO SPRL - BE,5.5498827,50.6792437
Call Center Poland S.A - PL,21.0008242,52.1812643
Ziggo B.V. - NL,4.3281258,52.5439684
Compu-Tek International - US,-117.5793887,34.079653
Parma Hospital - US,-81.8272305,41.3663551
Indonusa System Integrator Prima PT. - ID,106.781468,-6.1963916
PRO-ZETA a.s. - SK,17.0983639,48.1062579
Qualikom Canada Inc. - CA,-79.7314279,43.6584761
Lego System A/S - DK,9.1162986,55.7285366
HONGKONG MINGYUET TECHNOLOGY CO.  LIMITED - HK,114.1016597,22.3222241
MUSEUM OF MODERN ART - US,-73.9798103,40.7614327
Sparkplug Las Vegas  Inc. - US,-115.2359343,36.1872448
TP NET Plus s.r.o - SK,18.7021394,47.8066845
IT-Verbund Stormarn  Anstalt des oeffentlichen Rechts - DE,10.3765909,53.8071432
Blurb  Inc. - US,-122.4068792,37.7929158
BWI GmbH - DE,7.051667,50.6365584
Karlsruhe Institute of Technology - DE,8.4148416,49.0119199
PT Multi Adiprakarsa Manunggal - ID,106.8279419,-6.2164189
Spil Games B.V. - NL,5.1957232,52.2208346
GM Security Technologies  Inc. - PR,-66.0711043,18.3808536
Telecom Namibia - NA,12.3141495,-23.2403598
Jacob Mansfield - GB,-82.5307074,40.7323159
Inova Data Solutions  Inc. - US,-121.9700734,37.3796408
MARKETING Y NUEVAS TECNOLOGIAS S.L. - ES,-1.3056183,38.1158997
Beijing Jing Huai Longteng Technology Co.  Ltd - CN,116.3070336,39.9285366
PT. KAPANLAGI.COM NETWORKS - ID,106.830335,-6.2291221
Alicon Network - BD,90.3643733,23.7712435
PAYONE GmbH - DE,8.6288885,50.0836941
PE Filipets Igor Victorovych - UA,30.5056654,50.4153542
Polnocny Klaster ICT SP. z.o.o. - PL,20.5172146,53.7637342
SAUDI INTERNATIONAL TELECOM & ELECTRONICS CO. - SA,46.6168306,24.7599119
Portfast Ltd - GB,-2.9575144,52.8245239
FORMICA CORPORATION - US,-84.4345152,39.245991
vertigotechnologies pvt ltd - IN,77.3027582,28.5930561
LLC Invent Group - UA,37.8649053,47.95558
PT. Global Komunika Dewata - ID,108.7450376,-7.4378962
University of Sharjah - AE,55.4624592,25.2966495
OnyxLight Communications  Inc. - US,-81.382492,28.5345833
Entrepreneurial Technologies  Inc. - US,-93.7362853,41.6177093
Quantum Research Corporation - US,-86.6792069,34.7294849
Elite Broadband Pvt Ltd - IN,72.6124783,23.193713
Agence De l'Informatique de l'Etat - SN,-17.4135235,14.749721
Ministry of Foreign Affairs - AR,-58.3810989,-34.5938152
Holwell Shuster & Goldberg LLP - US,-73.9772388,40.7522579
OpenLandscape Company Limited - TH,100.5649597,13.7476364
HostUS Solutions LLC - US,-75.5501509,39.7481157
LUC-NET SRL - RO,26.2467835,44.5202756
GENUS PLC - GB,-5.9966905,52.8360683
USATV One Inc. - PH,120.3339786,16.0436997
Ometa Net Pvt. Ltd. - IN,76.7581698,30.3535774
WestNet Link  Inc - US,-118.2573871,34.0483502
OOO System Service - RU,45.4611067,47.1926235
Ahm Digital Network Pvt. Ltd. - IN,83.9897385,24.9517
NETELSERVICES LIMITED - ES,-7.750675,40.2942228
Beijing Sgather Telecom Engineering Co.Ltd. - CN,116.3642395,39.9273997
OBone GmbH - DE,6.8780923,51.4850287
WIMACON COMUNICACIONES S.L. - ES,-1.2129925,37.9573773
Marine Forces Pacific - US,-95.7120989,34.3109944
DXC Technology South Africa (Pty) Ltd - ZA,18.509889,-33.8931074
LaserNet Com�rcio e Servi�os em Telecomunica��es - BR,-38.5098398,-3.8258435
XPCOM-SYSTEMS UG - DE,11.0445893,49.4298609
SMITHFIELD FOODS - US,-98.0467474,38.5305945
Intrasystems Inc - US,-71.0281759,42.2264326
Sirius Insurance Company of America - US,-74.0122785,40.708668
National Investment Commission - IQ,44.3962046,33.3031638
Matthews International Capital Management  LLC - US,-122.3984746,37.7951431
Sukain Infoway Private Limited - IN,72.9087244,19.0412303
SynEdge Luxembourg S.A. - DE,5.5728899,49.8139483
Limited Liability Company Transneft Telecom - RU,37.5525202,55.660838
GEEKSTORAGE.COM  LLC - US,-97.4434932,35.2214371
Inter-Sputnik Ltd - RU,37.621944,55.7459428
Network Ananlysis Group - US,-77.0420348,38.9005869
Peloton Interactive Inc. - US,-73.9951604,40.7447685
Buffini & Company  Inc. - US,-117.282864,33.1169283
Spector Gadon & Rosen  P.C. - US,-75.1701336,39.9532921
Progressive Casualty Insurance Companies - US,-92.7297395,38.7598895
Integrated Digital Services Ltd - GB,-3.0371085,53.3114604
ETS LLC - US,-72.6056452,41.8091144
ZMC MAR GRAPHIC DESIGN SRL-D - RO,28.7495445,45.1963712
Gateway Mortgage Group LLC - US,-90.4864548,38.7752025
Desert Sky Software - US,-112.0776559,33.5055715
IBM Philippines  an IT company  providing hardware - PH,120.247644,12.4518726
OnX Enterprise Solutions Inc. - CA,-116.0146311,52.2596598
IPTEL Sdn Bhd - MY,101.7151938,3.1598725
Ensono LP - US,-88.0257356,41.8266017
YHSRV.LLC - HK,-121.9584371,37.3788916
CROIX ROUGE FRANCAISE - FR,-0.7655547,47.0819533
LogMeIn  Inc. - US,-95.7120989,34.3109944
iEntry Inc. - US,-84.4581211,38.012213
LIR LLC - AM,-85.537989,10.6006042
Shell Information Technology International B.V. - NL,4.3096556,52.0932014
CEFIB Internet - ML,-8.0381773,12.6262144
Casey City Council - AU,145.1826567,-38.0924413
Tele2 Sverige AB - AU,17.9548443,59.4043864
Krasnaya Zvezda LLC - RU,48.4363545,53.9248514
Octanio Sistemas Informaticos SL - ES,-4.4720365,36.6867464
Global Commerce Link  LLC - US,-95.7120989,34.3109944
China TieTong Telecommunications Corporation - CN,98.7099375,33.4454704
CONTROL NET - US,-113.7402156,36.2078239
CTC  Joint Stock Company - RU,37.5253428,55.7256959
InterWeb Technical Trading (Pty) Ltd - ZA,27.9216718,-26.188751
County of Berks - US,-76.2650926,40.4069848
Mazeweb Technologies Pvt Ltd - IN,72.8782972,19.1073968
Los Nettos - US,-118.2771408,34.018079
Singapore Telecommunications Ltd - JP,103.7405688,1.3666805
Musketball Group  LLC - US,-102.3261077,31.879859
Shengtu Information & Technology (Shanghai) CO.LTD - CN,121.3417972,31.1795071
Tea Board India - IN,73.2667299,18.8685634
Lethbridge School District No. 51 - CA,-112.8218567,49.6943949
South Australian Government Department of Employment - AU,137.0609931,-33.7030156
Wonderfulnet - CN,-121.2916626,38.6941614
Payment Labs LLC - RU,-111.9413252,40.6366171
Datapoint U.S.A.  Inc. - US,-98.5706302,29.5153858
TOV 'Solarix Consulting LTD' - UA,25.0506859,50.1343262
3 pack Gesellschaft fuer Lohnarbeiten und Verpackungsbedarf mbH - DE,7.2339921,51.2183911
Steuerberater Anja Wolter - DE,7.3399707,51.151433
Chongqing and Technology Co.  Ltd. - CN,106.5995927,29.6315003
DC Public Schools - US,-77.1547333,38.8932278
Verizon Nederland B.V. - DE,3.6523668,51.6051203
Xinjiang Rural Credit Union - CN,78.8924043,37.027244
Actalis S.p.A. - IT,8.9240799,45.5767688
PJSC Bank FK Otkrytiye - RU,88.1773308,69.3611838
T.H. Global Vision SARL - LB,35.4972965,33.8802616
Triage Consulting Group - US,-122.3944473,37.7903878
AGENCIA NACIONAL DE HIDROCARBUROS - CO,-74.1019185,4.6460215
Asian Development Bank - PH,118.1010268,12.5744218
BlueStar Communications - US,-72.7993581,41.7359798
NETOURA SARL - CH,6.9977777,47.0115685
Schiller AG - CH,8.3996075,47.2295948
HEBISD - US,-97.1932556,32.8226955
Softmine GmbH - DE,8.7393815,51.2884392
FREE WIFI FOR AFRICA NPC - ZA,26.5307317,-26.953953
CIUSSS MCQ - CA,-72.5645878,46.3547277
Hastings Entertainment Inc. - US,-123.0461681,49.2853013
PT INSAN SARANA TELEMATIKA - ID,106.7818073,-6.166816
Smart Aleck Wireless Pvt. Ltd. - IN,72.8347447,19.1585163
Azimut-Telecom LLC - RU,29.5713652,57.7585954
SecureIP Pty Ltd - AU,125.4148757,-32.3985826
Hestview Limited - GB,-3.2799886,52.2442866
UNIVERSAL WILDE INC - US,-71.3175222,42.3383715
Siuslaw Broadband  LLC - US,-124.1066707,43.9748884
Fox Chase Cancer Center - US,-75.0933895,40.0716804
Frontier Nursing University - US,-84.6953436,38.0484363
YASH INFORMATICS - IN,73.081359,20.5961425
Software Technology Park - IN,73.1932881,19.2168386
Parallels Inc - US,-122.195424,47.6114563
Automatic Payroll Systems  Inc. - US,-82.739618,28.0281566
Lugalink Ltd - UA,34.3347438,48.5141311
Taro Pharmaceuticals U.S.A.  Inc. - US,-73.8135868,41.0920736
TOYO Internet Service Co.  Ltd. - JP,131.3281808,35.9362757
LeaseWeb Netherlands B.V. - NL,4.9428418,52.3050177
Braslink Network Informatica Ltda - BR,-46.6252627,-23.572415
Fluent Voice Networks - US,-73.8877393,42.6973713
Alarm Detection Systems  Inc - US,-88.2988081,41.7792659
BLACKSTONE CALLING CARD  INC. - US,-80.2404628,25.7427709
nextage GmbH - CH,8.3029678,47.0458317
Whatcom Transportation Authority - US,-122.4511373,48.7866966
Communications Regulatory Authority - QA,51.5170445,25.313351
eUKhost LTD - GB,-1.603864,53.7472117
Brookhaven National Laboratory - US,-72.8773571,40.8642635
Austin Convention Center - US,-97.7418037,30.2636608
AMEX (MIDDLE EAST) B.S.C. (CLOSED) - BH,50.5397513,26.2360247
Ymer IT Vast AB - SE,11.9329216,58.3496064
BUSINESS FRANCE EPIC - FR,-0.6380473,45.9816955
Digital Cable Broadband P Ltd - IN,78.4179302,17.4397106
Benjamin Busche - DE,6.1220528,50.9977167
Vikenes Consulting - NO,3.5978236,60.7116685
Missing Link Internet inc. - CA,-114.2418932,52.6394346
Thomson Information Services - US,-95.7120989,34.3109944
Touch Fi (Pty') Ltd - ZA,9.1001172,-33.2013386
I.C.S. Trabia-Network S.R.L. - MD,28.8352086,47.0231612
Dean College - US,-71.4001498,42.084906
PT Digital Inisiatif - ID,99.5455594,-2.3784343
Knovalent  Inc. - US,-83.7398139,42.2413558
Defense.Net  Inc - US,-122.6623678,46.6161454
Hume Lake Christian Camps - US,-118.9156886,36.7876174
Publicnic Inc - US,-94.8843199,38.9437469
System For Business Ltd. - HK,114.1098176,22.3528388
Telecom Express Ltd. - GB,-0.2460969,51.7623087
University of California  Irvine - US,-117.8464849,33.6404952
Internet Content Provider - IN,70.8567377,20.2526756
LOTTERI OG STIFTELSESTILSYNET - NO,5.8535683,61.4520115
Pishgaman Kavir Asia Private Joint Stock - IR,48.5086298,37.2587051
HungKuk Life Insurance - KR,-95.7120989,34.3109944
Ulsan education   Science research institute - KR,129.1874525,35.5735044
1Asia Communication Pte Ltd - SG,103.8592933,1.352087
picapo - FR,-95.7120989,34.3109944
Elcoma s.r.o. - CZ,13.5435387,49.9419494
Gap  Inc. Direct - US,-112.2205385,33.4297734
MELT limited liability company - RU,37.5512412,55.75398
Speedsoft  PT - ID,-75.7865438,39.5162544
Koos Manufacturing  Inc. - US,-118.2244734,33.9405181
Kwese Channels (PTY) Ltd - ZA,28.0186213,-26.04663
Sarps Technologies Pvt. Ltd. - IN,73.7760228,19.990975
Gigabit LLC - RU,-97.6925927,26.192986
OnX Enterprise Solutions (US) Ltd. - CA,-116.0146311,52.2596598
Digitec Interactive  LLC - US,-81.4662581,28.5132683
Tubelight Digital Meadia and Services Pvt Ltd. - IN,67.3131998,21.7503903
Data 102  LLC - US,-104.8263027,38.831837
XMission  L.C. - US,-111.8914267,40.760895
OneSquared - NZ,174.7756158,-41.2904815
Pure Atria Software - US,-96.8072015,33.1500568
Claro CR Telecomunicaciones S.A. - CR,-84.1920084,9.9483329
CANTV Servicios  Venezuela - VE,-71.5627903,9.4120717
Dallas Mavericks - US,-96.8153523,32.7910665
Ultra Communications Ltd - GB,0.1449533,51.573064
Infolink Communications Limited - HK,-79.5319113,43.6389112
TILYTEL B.  S.L. - ES,-73.9869703,40.7528414
UMPQUA BANK - US,-124.8893784,42.6441413
SETCOR d.o.o. - HR,16.0478589,45.5228181
Sazman Sanjesh & Amoozesh keshvar - IR,50.9584056,35.7467422
Ballwan Technology Co.  Limited - HK,114.0892262,22.343832
R2G Services LLC - US,-87.6522211,41.8767255
DELTA COMM LLC - GE,-86.4412554,32.9477274
Kottayam Cable Channel Distributors Pvt LTD - IN,76.7192383,9.65749
