姜莹、邱艳娟2019-T-032 人工智能应用情况研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190722_205027.html
李国红2019-T-031 国内人工智能产业知识产权发展状况评估及知识产权评估体系研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190722_205026.html
解谦2019-T-030 智能终端人工智能计算平台的技术和性能测试研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190722_205025.html
景慧昀2019-T-027 人工智能安全评估评测方法研究及应用,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190722_205024.html
王亦菲、李晖2019-T-026 创新型国家智能科技相关领域重要战略及政策研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190722_205023.html
杨婕2019-T-025 人工智能基本伦理准则研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190722_205021.html
张悦、张洁2019-T-024 “信通数智”品牌化体系研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190722_205020.html
李媛恒2019-T-023 制造业高质量发展综合评价研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190722_205018.html
张洁2019-T-022 工业经济监测数据延拓与方法创新研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190722_205017.html
何阳2019-T-021 我国数字普惠金融发展情况研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190722_205015.html
李贺2019-T-020 我国新兴产业政策设计及效果评估,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190722_205014.html
王秋实2019-T-019 契约型网络核心架构研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190722_205013.html
徐西峰2019-T-018 新产业政策方向下企业培育政策研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190722_205012.html
孙娅苹2019-T-017 车联网安全关键技术及产业发展研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190722_205011.html
宫政2019-T-016 汽车电子产业链及技术演进研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190722_205010.html
高艳丽2019-T-015 典型企业车联网应用动态与发展模式研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190722_205009.html
于润东2019-T-014 车联网V2X通信安全认证机制研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190722_205008.html
张皓源2019-T-013 WX互联网产业分析,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190722_205007.html
孟楠2019-T-012 WX互联网安全风险分析及对策建议,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190722_205006.html
何异舟2019-T-011 WX互联网技术和发展趋势,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190722_205005.html
王柯2019-T-010 WX互联网监管政策和运营管理研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190722_205004.html
叶爱萍、石美宪2019-T-009 5G产业化中测试技术及测试能力需求研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190722_205003.html
杨红梅、袁琦2019-T-008 5G安全风险及安全能力提升研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190722_205002.html
潘峰、杜加懂2019-T-007 5G融合应用发展研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190722_204990.html
李星、王骏成2019-T-006 我国5G产业短板发展路径研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190722_204987.html
肖荣美、郭顺义2019-T-005 工业互联网背景下数字化转型策略研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190722_204986.html
李亚宁2019-T-004 我国工业智能发展策略和实施路径研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190722_204985.html
刘棣斐2019-T-003 工业互联网平台整体发展及评测方法研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190722_204984.html
刘迎、田娟2019-T-002 工业数据空间架构、发展趋势及关键问题研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190722_204983.html
池程2019-T-001 工业互联网标识解析体系架构研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190718_203467.html
韩超2019-B-158 量子加密测试技术的研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190718_203450.html
薛刚2019-B-157 产品安全认证方案研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190718_203449.html
魏凡星2019-B-156 新型电信智能卡安全问题和发展建议,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190718_203448.html
张治兵2019-B-155 智能家居网关安全评价体系研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190718_203447.html
曹元2019-B-154 国内外漏洞管理策略研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190718_203446.html
李珊2019-B-153 工业互联网安全产业现状和发展研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190718_203442.html
秦国英2019-B-152 工业互联网安全评测认证体系研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190718_203441.html
董悦2019-B-151 工业互联网安全防护技术和发展研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190718_203440.html
张玮2019-B-150 数据安全风险评估基本问题研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190718_203439.html
秦博阳2019-B-149 大数据时代下数据安全立法关键问题研究,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190718_203438.html
韩海庭2019-B-148 虚拟号/中间号实名制影响及对策研究（监管领域）,http://k.caict.ac.cn/ekp/caict/km/pub/wcmpage.jsp?URL=http://k.caict.ac.cn/ekp/caict/km/zhaochengguo/kjcg/201907/t20190718_203437.html
