3575,2,0,0,2,SEANET-ASN,"Isomedia, Inc.",US,41.08144,-81.51901
3576,6,0,4,2,AS-HODGSON-RUSS-NET,Hodgson Russ LLP,US,41.08144,-81.51901
3577,3,0,2,1,ASN-VESTASAMERICAS,Vestas American Wind Technology,US,41.08144,-81.51901
3578,2,0,0,2,MV-1,"MV Communications, Inc.",US,41.08144,-81.51901
3581,1,0,0,1,OBS-NET,Open Business Systems Inc.,US,41.08144,-81.51901
3582,2,1,0,1,UONET,University of Oregon,US,41.08144,-81.51901
3586,1,0,0,1,JAMNET,University of the West Indies,JM,0.0,0.0
3588,2,0,0,2,EVERGREEN-AS,Evergreen Internet Express,US,41.08144,-81.51901
3591,1,0,0,1,EMORY,Emory University,US,41.08144,-81.51901
3593,2,0,0,2,FRONTIER-EPIX,"Frontier Communications of America, Inc.",US,41.08144,-81.51901
3594,1,0,0,1,RAIN1,RAIN,US,41.08144,-81.51901
3596,2,0,0,2,,Universidad Autonoma Metropolitana,MX,26.4763,-100.367
3597,1,0,0,1,,Fundación InnovaT,AR,-34.61315,-58.37723
3599,1,0,0,1,BINCNET,CDW Technologies Inc.,US,41.08144,-81.51901
3602,17,0,14,3,AS3602-ROGERS-COM,Rogers Communications Canada Inc.,CA,43.351,-79.7833
3603,2,0,0,2,,University de Los Andes,CO,4.66911,-74.0502
3605,1,0,0,1,ERX-KUENTOS-AS,"Kuentos Communications, Inc.",GU,0.0,0.0
3608,4,0,2,2,KRC-AS-KR,Korea Rural Community Corporation,KR,36.3261,127.43
3614,4,0,0,4,DELL-BLK,"Dell, Inc.",US,41.08144,-81.51901
3615,1,0,0,1,DELL-BLK,"Dell, Inc.",US,41.08144,-81.51901
3616,1,0,0,1,IP-NET-AS,Internet Presence & Publishing,US,41.08144,-81.51901
3628,1,0,0,1,NYSERNET-BLK,NYSERNet,US,41.08144,-81.51901
3629,1,0,0,1,NYSERNET-BLK,NYSERNet,US,41.08144,-81.51901
3632,7,1,5,1,,Consejo Nacional de Ciencia y Tenologia (CONACYT),MX,26.4763,-100.367
3640,1,0,0,1,,CICESE,MX,26.4763,-100.367
3661,1,0,0,1,ERX-CUHKNET,Chinese University of Hong Kong (The),HK,22.316058,113.936503
3662,10,0,8,2,HARNET,Joint Universities Computer Centre Limited,HK,22.316058,113.936503
3663,1,0,0,1,NETNET-NET,NetNet,US,41.08144,-81.51901
3669,2,0,1,1,IQUEST,Small Systems Specialists,US,41.08144,-81.51901
3670,1,0,0,1,OPTIMUM-AS,Optimum Group,US,41.08144,-81.51901
3671,1,0,0,1,SLAC,SLAC National Accelerator Laboratory,US,41.08144,-81.51901
3672,2,0,0,2,PRIMUS-AS3672,Primus Telecommunications Canada Inc.,CA,43.351,-79.7833
3674,4,0,0,4,RCN-AS6,RCN,US,41.08144,-81.51901
3676,2,0,0,2,UIOWA-AS,University of Iowa,US,41.08144,-81.51901
3677,1,0,0,1,UIOWA-EXTERNAL,University of Iowa,US,41.08144,-81.51901
3680,1,0,0,1,NOVELL,"Novell, Inc.",US,41.08144,-81.51901
3700,2,0,0,2,CLOUD9,"Cloud 9 Internet, Inc.",US,41.08144,-81.51901
3701,7,1,5,1,NERONET,Network for Education and Research in Oregon (NERO),US,41.08144,-81.51901
3703,4,0,0,4,EARTHLINK,Windstream Communications LLC,US,41.08144,-81.51901
3705,1,0,0,1,GPO-NET,U.S. Government Printing Office,US,41.08144,-81.51901
3708,1,0,0,1,PACIFIC-BIOSIENCES,"Pacific Biosciences of California, Inc.",US,41.08144,-81.51901
3714,1,0,0,1,KEC-NET,Kentucky Educational Computing Network,US,41.08144,-81.51901
3718,1,0,0,1,TCD-CONNECT,"The Computer Den, Inc.",US,41.08144,-81.51901
3720,9,3,3,3,TIMS-AS,"The Internet Mainstreet, Inc.",US,41.08144,-81.51901
3722,2,0,0,2,NETACTUATE,"NetActuate, Inc",US,41.08144,-81.51901
3725,1,0,0,1,ASN-SONY,Sony Pictures Technologies Inc.,US,41.08144,-81.51901
3727,2,0,0,2,SHRUBB,Shrubbery Networks,US,41.08144,-81.51901
3728,2,0,0,2,ONR-ADDR,Onramp Access LLC,US,41.08144,-81.51901
3733,2,0,0,2,LEVENFELD,"Levenfeld Pearlstein, LLC",US,41.08144,-81.51901
3734,3,0,0,3,SCCO,Santa Clara County Office of Education,US,41.08144,-81.51901
3735,2,0,0,2,CONNECTION,Connection Technologies,US,41.08144,-81.51901
3737,1,0,0,1,PTD-AS,PenTeleData Inc.,US,41.08144,-81.51901
3739,4,0,1,3,SLPO,Smart Link Project Office,US,41.08144,-81.51901
3741,9,1,6,2,IS,Internet Solutions,ZA,-33.9289,18.4172
3742,6,0,3,3,SEMAPHORE-1,Semaphore Corporation,US,41.08144,-81.51901
3743,1,0,0,1,ARCEL-2,ARCELORMITTAL USA INC.,US,41.08144,-81.51901
3746,1,0,0,1,IPAC-WORLD,Internet Public Access Corporation,US,41.08144,-81.51901
3748,1,0,0,1,ETRI-AS-KR,Electronics and Telecommunications Research Institute,KR,36.3261,127.43
3749,3,0,1,2,TECNET,Tennessee Board Of Regents,US,41.08144,-81.51901
3751,2,0,0,2,PHONAK-LLC,"Phonak, LLC",US,41.08144,-81.51901
3753,1,0,0,1,NSCEE,National Supercomputing Center for Energy and the Environment,US,41.08144,-81.51901
3757,1,0,0,1,TRAN-AS-KR,Korea Telecom,KR,36.3261,127.43
3758,6,0,2,4,SINGNET,SingNet Pte Ltd,SG,1.34012669563293,103.996002197265
3761,3,0,0,3,ACCLARIS-BGP-AS,Acclaris Inc,US,41.08144,-81.51901
3763,5,2,0,3,AS-BELD-1,BELD,US,41.08144,-81.51901
3764,4,0,2,2,IA-HOU-AS,"JAB Wireless, INC.",US,41.08144,-81.51901
3766,1,0,0,1,SSC-299-Z-3766,Shared Services Canada,CA,43.351,-79.7833
3768,4,0,1,3,DIALOG-AS,PROQUEST LLC,US,41.08144,-81.51901
3770,3,0,0,3,WORLDPATH-AS,WorldPath Internet Services,US,41.08144,-81.51901
3776,3,0,1,2,ALOHANET,Hawaii Online,US,41.08144,-81.51901
3782,1,0,0,1,SWARTHMORE,Swarthmore College,US,41.08144,-81.51901
3783,1,0,0,1,AIU-GATEWAY,Allegheny Intermediate Unit,US,41.08144,-81.51901
3784,1,0,0,1,POSTECH-AS-KR,Pohang University of Science and Technology,KR,36.3261,127.43
3786,14,0,13,1,LGDACOM,LG DACOM Corporation,KR,36.3261,127.43
3789,7,1,3,3,ESSENTIAHEALTH-3789,Essentia Health East,US,41.08144,-81.51901
3790,3,0,0,3,,RADIOGRAFICA COSTARRICENSE,CR,9.9249,-84.0781
3791,2,0,0,2,VCHS-AS,"Via Christi Health System, Inc.",US,41.08144,-81.51901
3796,3,0,0,3,OUTERNET,"OuterNet Connection Strategies, Inc.",US,41.08144,-81.51901
3799,1,0,0,1,IDS,"InteleCom Data Systems, Inc,",US,41.08144,-81.51901
3801,3,0,0,3,MISNET,Mikrotec Internet Services,US,41.08144,-81.51901
3803,5,0,2,3,RCN-AS1,RCN,US,41.08144,-81.51901
3804,2,0,1,1,WORLDLINX,"WorldLinx Telecommunications, Inc.",CA,43.351,-79.7833
3807,1,0,0,1,UMTNET-ASN,University of Montana,US,41.08144,-81.51901
3812,1,0,0,1,LTVIAS,FIBERNETICS CORPORATION,CA,43.351,-79.7833
3813,1,0,0,1,SOGANG-AS-KR,Sogang University,KR,36.3261,127.43
3814,1,0,0,1,NNEXT,IMS Intercom,US,41.08144,-81.51901
3815,1,0,0,1,AQUILA,Aquila BBS Inc.,US,41.08144,-81.51901
3817,3,0,2,1,FREESIDE-NET,"Freeside Communications, Inc.",US,41.08144,-81.51901
3819,1,0,0,1,ABC-LEGAL,ABC Legal Services,US,41.08144,-81.51901
3820,2,0,1,1,ACP,American Center for Physics,US,41.08144,-81.51901
3824,2,0,0,2,USNETS,"Kontera Technologies, Inc.",US,41.08144,-81.51901
3831,4,0,2,2,FIBRNET-B1,"tw telecom holdings, inc.",US,41.08144,-81.51901
3833,2,0,0,2,WYOMING,wyoming.com,US,41.08144,-81.51901
3836,1,1,0,0,THAISARN-TH-AS-AP,"Thai Social/Scientific, Academic and Research Network",TH,13.7493,100.497
3838,5,0,3,2,UBINET-WIRELESS,Ubinet Wireless,PR,18.1803,-66.1163
3839,2,0,0,2,ERX-CHULANET,Chulalongkorn University,TH,13.7493,100.497
3844,3,0,0,3,NTTA-3844,"NTT America, Inc.",US,41.08144,-81.51901
3845,1,0,0,1,STATE-NET,"CS&W, Inc.",US,41.08144,-81.51901
3846,1,0,0,1,PAYTRONI,"Paytronix Systems, Inc.",US,41.08144,-81.51901
3847,53,30,23,0,NYC-REGIONAL,ENV,US,41.08144,-81.51901
3850,1,0,0,1,NAGRAUSA,OpenTV Inc,US,41.08144,-81.51901
3851,1,0,0,1,NSHE-NEVADANET,Nevada System of Higher Education,US,41.08144,-81.51901
3855,1,0,0,1,LOGIC-3855,Internet Bermuda Limited,BM,32.3,-64.8
3857,5,1,2,2,INC,"Internet Connect, Inc.",US,41.08144,-81.51901
3859,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3861,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3862,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3863,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3864,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3865,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3866,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3867,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3868,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3869,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3870,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3871,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3873,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3874,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3875,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3876,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3877,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3878,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3879,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3880,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3881,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3882,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3883,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3884,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3885,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3886,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3887,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3888,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3889,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3890,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3891,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3892,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3893,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3894,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3895,1,0,0,1,DNIC-ASBLK-03859-03897,"Headquarters, USAISC",US,41.08144,-81.51901
3899,1,0,0,1,CHICO-NET,"California State University, Chico",US,41.08144,-81.51901
3900,2,0,0,2,TEXASNET-ASN,YHC Corporation,US,41.08144,-81.51901
3903,1,0,0,1,NAG-AS,Network Ananlysis Group,US,41.08144,-81.51901
3904,1,0,0,1,ASTHOUGHTPRT,ThoughtPort inc.,US,41.08144,-81.51901
3905,2,1,0,1,,CONSORCIO REDUNO S.A. de C.V,MX,26.4763,-100.367
3909,4,1,1,2,CENTURYLINK-LEGACY-QWEST-VDOC,"CenturyLink Communications, LLC",US,41.08144,-81.51901
3911,1,0,0,1,MIS-AS,Micron,US,41.08144,-81.51901
3912,3,0,0,3,CHECS,CHECS,US,41.08144,-81.51901
3914,7,3,0,4,KMHP-AS-ARIN,Keystone Mercy Health Plan,US,41.08144,-81.51901
3915,19,5,11,3,PEAKVPN,"FiberPeer Networks, LLC",US,41.08144,-81.51901
3925,2,0,0,2,ICO-SV,ICOnetworks,US,41.08144,-81.51901
3931,1,0,0,1,LOGICAL,Logical Net Corporation,US,41.08144,-81.51901
3932,8,5,1,2,VOICENET,Voicenet,US,41.08144,-81.51901
3937,3,0,0,3,NTTA-3936,"NTT America, Inc.",US,41.08144,-81.51901
3940,3,1,1,1,NTTA-3936,"NTT America, Inc.",US,41.08144,-81.51901
3950,1,0,0,1,IXL-AS,"Internet Exchange, Ltd.",US,41.08144,-81.51901
3951,24,10,14,0,CENTURYLINK-LEGACY-QWEST-SPA-COLUMBUS,"CenturyLink Communications, LLC",US,41.08144,-81.51901
3956,1,0,0,1,TX-METRO,Texas Metronet,US,41.08144,-81.51901
3957,2,0,0,2,AIP,American Institute of Physics Incorporated,US,41.08144,-81.51901
3962,1,0,0,1,DIRECTNIC-CLUSTER1-TORRONTO,"DirectNIC, Ltd.",KY,0.0,0.0
3963,4,2,1,1,INTERLINK-1,"MCI Communications Services, Inc. d/b/a Verizon Business",US,41.08144,-81.51901
3964,1,0,0,1,INTERLINK-2,"MCI Communications Services, Inc. d/b/a Verizon Business",US,41.08144,-81.51901
3967,17,9,6,2,NSM350,"Nationstar Mortgage, LLC",US,41.08144,-81.51901
3970,1,0,0,1,RGNET-DK,RGnet OU,EE,59.43696,24.75353
3976,8,1,5,2,AS3976,,KR,36.3261,127.43
3994,1,0,0,1,INET-CORE-AS,"Internetworsks, Inc.",US,41.08144,-81.51901
3996,1,0,0,1,FIRN,Florida Information Resource Network,US,41.08144,-81.51901
3999,1,0,0,1,PENN-STATE,The Pennsylvania State University,US,41.08144,-81.51901
4000,57,11,44,2,GLOBAL-SPLK,Sprint International,US,41.08144,-81.51901
4001,4,1,2,1,GLOBAL-SPLK,Sprint International,US,41.08144,-81.51901
4002,3,0,2,1,GLOBAL-SPLK,Sprint International,US,41.08144,-81.51901
4003,29,1,27,1,GLOBAL-SPLK,Sprint International,US,41.08144,-81.51901
4004,26,1,24,1,GLOBAL-SPLK,Sprint International,US,41.08144,-81.51901
4005,22,1,20,1,GLOBAL-SPLK,Sprint International,US,41.08144,-81.51901
4006,14,10,4,0,COGENT-4006,"NetRail, Inc.",US,41.08144,-81.51901
4010,3,0,0,3,DNIC-AS-04010,"Headquarters, USAISC",US,41.08144,-81.51901
4015,2,0,0,2,CENTURYLINK-LEGACY-QWEST-SPA-OMAHA,"CenturyLink Communications, LLC",US,41.08144,-81.51901
4017,1,0,0,1,BELLST,Verizon Data Services LLC,US,41.08144,-81.51901
4039,2,0,0,2
4040,3,0,1,2,KORNET-PS-AS-KR,Korea Telecom,KR,36.3261,127.43
4043,1,0,0,1,MIC-ASN,Montana Internet Corporation,US,41.08144,-81.51901
4045,2,0,0,2,AS-WINTERNET,"StarNet Communications, Inc.",US,41.08144,-81.51901
4052,2,0,0,2,ROVI,Rovi Corporation,US,41.08144,-81.51901
4057,1,0,0,1,DCS-ASN,Mechant's Choice Payment Solutions,US,41.08144,-81.51901
4058,8,1,5,2,CITICTEL-CPC-AS4058,CITIC Telecom International CPC Limited,HK,22.316058,113.936503
4060,5,0,4,1,KORNET-DJ-AS-KR,Korea Telecom,KR,36.3261,127.43
4125,1,0,0,1,DNIC-ASBLK-04065-04125,"Headquarters, USAISC",US,41.08144,-81.51901
4128,1,0,0,1,RGNET-DFW,RGnet OU,EE,59.43696,24.75353
4129,3,0,0,3,WIRED-NET,"Lycos, Inc.",US,41.08144,-81.51901
4130,1,0,0,1,UPITT-AS,University of Pittsburgh,US,41.08144,-81.51901
4133,2,0,0,2,BITWISE,"Bitwise Internet Technologies, Inc.",US,41.08144,-81.51901
4134,7,0,2,5,CHINANET-BACKBONE,"No.31,Jin-rong Street",CN,40.0007,116.329
4136,4,1,0,3,QTS-JCY1-PNJ1,"Quality Technology Services, N.J., LLC",US,41.08144,-81.51901
4137,1,0,0,1,DIRECTNET,"Burningate, Inc.",US,41.08144,-81.51901
4143,1,0,0,1,UNIBASE,Unibase Telecom Ltd,CA,43.351,-79.7833
4148,1,0,0,1,ACTCOM,Active Communication Ltd.,EU,0.0,0.0
4150,2,0,0,2,SUPRANET-WIS,"SupraNet Communications, Inc.",US,41.08144,-81.51901
4151,3,0,0,3,USDA-1,USDA,US,41.08144,-81.51901
4158,1,0,0,1,CITYU-AS-HK,City University of Hong Kong,HK,22.316058,113.936503
4167,3,0,1,2,CONNECTSOFT-COM,Connectsoft Commercial Network Services,US,41.08144,-81.51901
4178,2,1,0,1,AZTEC,MTN SA,ZA,-33.9289,18.4172
4181,2,0,0,2,TDS-AS,TDS TELECOM,US,41.08144,-81.51901
4183,10,6,3,1,UUNET-MCIWCOM,"MCI Communications Services, Inc. d/b/a Verizon Business",US,41.08144,-81.51901
4187,2,0,0,2,INFOBAHN,infobahn,US,41.08144,-81.51901
4189,2,0,1,1,OSSHENET1,OSSHENET1,US,41.08144,-81.51901
4191,1,0,0,1,STORTEK-NAT,Oracle Corporation,US,41.08144,-81.51901
4193,1,0,0,1,WA-STATE-GOV,State of Washington,US,41.08144,-81.51901
4195,2,0,1,1,SHAW,D. E. Shaw & Co.,US,41.08144,-81.51901
4197,3,1,1,1,AS4197,,JP,34.6487,133.923
4198,2,0,0,2,RADIXNET,"RadixNet, Inc.",US,41.08144,-81.51901
4200,82,12,70,0,COGENT-4200,AGIS,US,41.08144,-81.51901
4201,2,0,0,2,ORST-AS,Oregon State University,US,41.08144,-81.51901
4203,2,0,0,2,TGF-TIS,Together Foundation,US,41.08144,-81.51901
4205,4,0,2,2,CIBC-CITE2,Canadian Imperial Bank of Commerce,CA,43.351,-79.7833
4208,4,0,0,4,THE-ISERV-COMPANY,"The Iserv Company, LLC",US,41.08144,-81.51901
4211,2,1,0,1,ASN-MARICOPA1,Maricopa County Government,US,41.08144,-81.51901
4213,2,0,0,2,VPLSNET-EAST,Krypt Technologies,US,41.08144,-81.51901
4214,1,0,0,1,DNIC-ASBLK-04214-04221,DoD Network Information Center,US,41.08144,-81.51901
4215,1,0,0,1,DNIC-ASBLK-04214-04221,DoD Network Information Center,US,41.08144,-81.51901
4216,1,0,0,1,DNIC-ASBLK-04214-04221,DoD Network Information Center,US,41.08144,-81.51901
4217,1,0,0,1,DNIC-ASBLK-04214-04221,DoD Network Information Center,US,41.08144,-81.51901
4219,1,0,0,1,DNIC-ASBLK-04214-04221,DoD Network Information Center,US,41.08144,-81.51901
4221,1,0,0,1,DNIC-ASBLK-04214-04221,DoD Network Information Center,US,41.08144,-81.51901
4222,3,1,1,1,LEN-NET,Lane Education Network (LEN),US,41.08144,-81.51901
4223,1,0,0,1,CONNIX,"Caravela Software, Inc.",US,41.08144,-81.51901
4230,13,0,9,4,,CLARO S.A.,BR,-10.9258,-37.0594
4231,4,0,2,2,ASN1,Qnect.net,US,41.08144,-81.51901
4232,1,0,0,1,EDEN-AS,"Adhesive Media, Inc.",US,41.08144,-81.51901
4239,1,0,0,1,ATCW-AS,"MCI Communications Services, Inc. d/b/a Verizon Business",US,41.08144,-81.51901
4243,1,0,0,1,WELLSFARGO-4243,WACHOVIA CORP,US,41.08144,-81.51901
4247,1,0,0,1,CAPCON-AS,CAPCON Library Network,US,41.08144,-81.51901
4251,2,0,0,2,ERX-TWICS,TWICS Co. Ltd.,JP,34.6487,133.923
4252,1,0,0,1,DNIC-AS-04252,DoD Network Information Center,US,41.08144,-81.51901
4257,2,0,0,2,CYBERCASH-AS,"CyberCash, Inc.",US,41.08144,-81.51901
4258,3,0,0,3,ATG-4258,Accretive Networks,US,41.08144,-81.51901
4259,4,0,0,4,IOCOM,"IOCOM, LTD",US,41.08144,-81.51901
4261,3,0,0,3,BLUEGRASSNET,Intermart Inc.,US,41.08144,-81.51901
4262,1,0,0,1,CERNET-ASN-BLOCK,California Education and Research Federation Network,US,41.08144,-81.51901
4263,1,0,0,1,CERNET-ASN-BLOCK,California Education and Research Federation Network,US,41.08144,-81.51901
4269,3,0,0,3,CERNET-ASN-BLOCK,California Education and Research Federation Network,US,41.08144,-81.51901
4270,3,0,1,2,,Red de Interconexion Universitaria,AR,-34.61315,-58.37723
4271,1,0,0,1,NETWORX,Networx,US,41.08144,-81.51901
4274,1,0,0,1,ERX-AU-NET,Assumption University,TH,13.7493,100.497
4277,1,0,0,1,SEMBLER-STPETE,The Sembler Company,US,41.08144,-81.51901
4278,2,0,0,2,RISE-IA-1,"JAB Wireless, INC.",US,41.08144,-81.51901
4279,2,0,0,2,INTERSOURCE,INTERSOURCE,US,41.08144,-81.51901
4281,1,0,0,1,CENTURYLINK-TSDS-FLWNPK,"CenturyLink Communications, LLC",US,41.08144,-81.51901
4283,1,0,0,1,CENTURYLINK-TSDS-LSVG,"CenturyLink Communications, LLC",US,41.08144,-81.51901
4284,1,0,0,1,CENTURYLINK-TSDS-FLTLHS,"CenturyLink Communications, LLC",US,41.08144,-81.51901
4285,1,0,0,1,CENTURYLINK-TSDS-NCRCMT,"CenturyLink Communications, LLC",US,41.08144,-81.51901
4286,1,0,0,1,MCI-WORLD,MCI Telecommunications Inc.,US,41.08144,-81.51901
4292,1,0,0,1,CENTURYLINK-QC-MOE-ROCHESTER,"CenturyLink Communications, LLC",US,41.08144,-81.51901
4293,1,0,0,1,CENTURYLINK-QC-MOE-DULUTH,"CenturyLink Communications, LLC",US,41.08144,-81.51901
4306,3,0,0,3,NOVIA,Novia Corp,US,41.08144,-81.51901
4309,3,0,0,3,FRMCO,Fidelity Management & Research Company,US,41.08144,-81.51901
4310,2,0,0,2,SCC-FL-EDU,Seminole State College of Florida,US,41.08144,-81.51901
4314,3,0,0,3,XFONE-ASN1,"XFone USA, Inc.",US,41.08144,-81.51901
4319,2,0,0,2,CORTLAND,Cortland Electronics Corp.,US,41.08144,-81.51901
4327,2,0,0,2,SNA-NET,"Sacramento Network Access, Inc.",US,41.08144,-81.51901
4352,4,0,2,2,EMRNET-AS-HK-AP,Emerson Electric Asia-Pacific,HK,22.316058,113.936503
4354,2,0,0,2,ASN-ENOC,"EnerNOC, Inc.",US,41.08144,-81.51901
4355,2,0,0,2,ERMS-EARTHLNK,Windstream Communications LLC,US,41.08144,-81.51901
4356,1,0,0,1,EPICGA-HQ-AS,Epic Games Inc.,US,41.08144,-81.51901
4358,4,1,0,3,XNET,"XNet Information Systems, Inc.",US,41.08144,-81.51901
4359,1,0,0,1,DIGIPRESS-AS,Graphics Express,US,41.08144,-81.51901
4364,2,0,0,2,IGLOU,IgLou Internet Services,US,41.08144,-81.51901
4366,1,0,0,1,GE-AMC,General Electric - Corp. Info. Mgmt.,US,41.08144,-81.51901
4372,2,0,0,2,NET-LM,Luce McQuillin Corporation,US,41.08144,-81.51901
4373,3,1,0,2,OCLC-AS,Online Computer Library Center,US,41.08144,-81.51901
4374,3,0,0,3,CKEREST,CARL KARCHER ENTERPRISES,US,41.08144,-81.51901
4376,2,0,0,2,DSW-INET,"Dahlin Smith White, Inc.",US,41.08144,-81.51901
4377,1,0,0,1,SSSI-NETS,"System Software Support, Inc.",US,41.08144,-81.51901
4386,1,1,0,0,SOO-ASN,State of Oregon,US,41.08144,-81.51901
4387,1,0,0,1,,Secretaria de Ciencia y Tecnologia - Red Cientific,AR,-34.61315,-58.37723
4390,2,0,0,2,BELLATLANTIC-COM,"Bell Atlantic, Inc.",US,41.08144,-81.51901
4393,2,0,0,2,TIME-INC,Meredith Corp.,US,41.08144,-81.51901
4433,4,0,1,3,ERX-ACCESS-ONE,Verizon Australia Pty Limited,AU,-34.92866,138.59863
4434,1,0,0,1,ERX-RADNET1-AS,PT Rahajasa Media Internet,ID,-2.03333,115.483
4436,12,8,3,1,AS-GTT-4436,GTT,US,41.08144,-81.51901
4437,1,0,0,1,WEBB,Webb Systems,US,41.08144,-81.51901
4444,1,0,0,1,CISNET-AS,CISNet Inc.,US,41.08144,-81.51901
4452,2,0,0,2,AMERICA,Access America,US,41.08144,-81.51901
4454,3,0,0,3,TNET-AS,State of Tennessee,US,41.08144,-81.51901
4456,1,0,0,1,GSNET-NETS,"Gulf South Internet Services, Inc.",US,41.08144,-81.51901
4459,4,1,1,2,KDDIA-NET,"Telecomet, Inc.",US,41.08144,-81.51901
4465,1,0,0,1,EASYLINK1,"AT&T Services, Inc.",US,41.08144,-81.51901
4470,2,0,0,2,ASN-CITENET,Citenet Telecom Inc.,CA,43.351,-79.7833
4472,2,0,0,2,IONET,Internet Oklahoma,US,41.08144,-81.51901
4475,1,0,0,1,HUNTINGTON-TRAVEL,Huntington Travel,CA,43.351,-79.7833
4480,1,0,0,1,CMS-AS1,Air Force Systems Networking,US,41.08144,-81.51901
4481,1,0,0,1,CMS-AS2,Air Force Systems Networking,US,41.08144,-81.51901
4482,1,0,0,1,CMS-AS3,Air Force Systems Networking,US,41.08144,-81.51901
4483,1,0,0,1,EMTF-SPANG,Air Force Systems Networking,US,41.08144,-81.51901
4484,1,0,0,1,EMTF-BIT,Air Force Systems Networking,US,41.08144,-81.51901
4485,1,0,0,1,EMTF-RAMDEN,Air Force Systems Networking,US,41.08144,-81.51901
4486,1,0,0,1,EMTF-RAM,Air Force Systems Networking,US,41.08144,-81.51901
4487,1,0,0,1,EMTF-UPW,Air Force Systems Networking,US,41.08144,-81.51901
4488,1,0,0,1,EMTF-CRO,Air Force Systems Networking,US,41.08144,-81.51901
4489,1,0,0,1,EMTF-MOL,Air Force Systems Networking,US,41.08144,-81.51901
4490,1,0,0,1,EMTF-LAK,Air Force Systems Networking,US,41.08144,-81.51901
4492,2,0,0,2,SPEEDCONNECT-4492,"SpeedConnect, LLC",US,41.08144,-81.51901
4493,1,0,0,1,,Universidad de Sonora,MX,26.4763,-100.367
4495,13,0,11,2,TERRAPORT,TerraPort Online Inc.,CA,43.351,-79.7833
4496,2,0,0,2,UUCOM-AS,"UUcom, Inc.",US,41.08144,-81.51901
4509,2,0,0,2,MAGMA-AS4509-AS4510,Magma Communications Ltd.,CA,43.351,-79.7833
4511,2,0,0,2,MIAMI-EDU,University of Miami,US,41.08144,-81.51901
4513,4,1,2,1,INTERNAP-4513,Internap Corporation,US,41.08144,-81.51901
